0,1,2,3,4,5,6,7,8,9,10,11,0
0.00499255795916408,0.0124813948979102,0.00014977673877492243,0.00037444184693730603,0.2266621313460493,0.21143482957059884,0.9400986637105964,0.013979162285659423,0.059411439714052564,0.12731022795868407,0.0044933021632476726,0.0,0.0
0.009703286433007925,0.007277464824755945,0.00043664788948535676,0.0001698075125776387,0.11098133857752816,0.1577996956167914,0.9789403100100872,0.009096831030944932,0.01928528178560325,0.06185845101042554,0.00545809861856696,0.0,2.18
0.0055624568217771215,0.0055624568217771215,0.0005006211139599409,0.00016687370465331364,0.12918805968577363,0.18536887358572254,0.9728736981288186,0.012793650690087378,0.036712215023729004,0.029202898314329886,0.006257763924499262,0.0,88.48999999999998
0.012809034282276734,0.00960677571170755,0.000640451714113837,0.000192135514234151,0.13705666682036105,0.1447420873897271,0.9760484123094872,0.010567453282878305,0.027859649563951892,0.08005646426422958,0.006404517141138367,0.0,2.69
0.008157118544580145,0.006797598787150121,0.0004894271126748087,0.00021752316118880388,0.12684319336822122,0.1919641897491194,0.9705611548292944,0.018897324628277336,0.031133002445147558,0.05981886932692106,0.007341406690122131,0.0,0.0
0.040297792905846924,0.020148896452923462,0.00047014091723488095,0.001007444822646173,0.6084966728782885,0.3364865707638219,0.674316401291172,0.052387130777601015,0.10208774202814556,0.2082052633468758,0.057088539949949814,0.0,1.94
0.00632345786563518,0.00632345786563518,0.0006323457865635183,0.00018970373596905544,0.15034021075547646,0.22337614910356282,0.9576876937504478,0.027981301055435677,0.03256580800802119,0.0916901390517101,0.0020551238063314338,0.0,0.0
0.011747753963849715,0.00881081547288729,0.0005873876981924859,0.0001615316170029336,0.13319016056514615,0.2850298805479037,0.9442257248444208,0.009985590869272257,0.02378920177679568,0.0925135624653165,0.00396486696279928,0.0,16.33
0.029255327701009075,0.03900710360134543,0.0003900710360134543,0.0014627663850504537,0.8181739980382206,0.07801420720269087,0.294503632190158,0.02535461734087453,0.1238475539342717,0.4680852432161452,0.017553196620605442,0.0,0.0
0.004329323172509896,0.005772430896679862,0.0005772430896679862,0.00017317292690039582,0.13435332912022377,0.2270008450119356,0.962119919704116,0.019481954276294528,0.03131543761448825,0.05772430896679862,0.0005772430896679862,0.0,2.47
0.011059957606253902,0.011059957606253902,8.294968204690426e-05,0.0003870985162188866,0.2361300948935208,0.07023073079971226,0.966916793726747,0.007188972444065036,0.012718951247191985,0.058064777432832976,0.023502409913289533,0.0,22.03
0.01146168350142857,0.00859626262607143,8.596262626071427e-05,0.0003151962962892857,0.26648414140821436,0.2974306868620714,0.9074787912256072,0.03094654545385715,0.07564711110942855,0.1002897306375,0.007736636363464287,0.0,10.08
0.022185438582678522,0.0295805847769047,0.0005176602335958322,0.0010353204671916642,0.6663026720997783,0.29358730391077914,0.6404196604199867,0.04584990640420228,0.07838854965879745,0.22185438582678524,0.0295805847769047,0.0,0.0
0.006585402629709116,0.0054878355247575976,0.00039512415778254696,0.00017561073679224308,0.0991103095771222,0.3182944604359406,0.9387491448650344,0.008121996576641243,0.01130494118100065,0.0856102341862185,0.004390268419806076,0.0,18.3
0.0018100893149135613,0.0036201786298271227,0.0007240357259654245,0.0002896142903861698,0.16308904727371187,0.19548964601066465,0.9589853190412047,0.02262611643641952,0.026608312929229348,0.11946589478429505,0.004887241150266616,0.0,0.0
0.00919301639338791,0.004596508196693955,0.0006128677595591941,0.0002451471038236776,0.13958063223960643,0.21618910218450568,0.9638877688467224,0.010878402732175694,0.029570869398731114,0.05975460655702141,0.005515809836032746,0.0,1.56
0.0015120909524185702,0.004536272857255712,0.0006048363809674282,0.00024193455238697125,0.14500952233694092,0.2389103704821341,0.9580608274524064,0.01708662776232985,0.04158250119151069,0.04385063762013855,0.006804409285883567,0.0,43.32
0.031121661511891132,0.041495548682521505,0.000414955486825215,0.001244866460475645,0.90149079512778,0.06846765532616049,0.1939916900907881,0.033196438946017204,0.09129020710154732,0.3630860509720633,0.03215905022895418,0.0,1.1
