0,1,2,3,4,5,6,7,8,9,10,11,12,0
2.640148876989539e-13,6.600372192473847e-13,7.920446630968616e-15,1.980111657742154e-14,1.198627590153251e-11,1.1181030494050701e-11,4.9714003353713034e-11,7.39241685557071e-13,3.141777163617552e-12,6.732379636323326e-12,2.3761339892905857e-13,0.0,1.0,0.0
2.335894641718626e-14,1.7519209812889698e-14,1.0511525887733819e-15,4.0878156230075964e-16,2.67167949646568e-13,3.7987486610949167e-13,2.3566257066638795e-12,2.1899012266112124e-14,4.642590600415769e-14,1.4891328340956249e-13,1.3139407359667273e-14,0.0,1.0,2.18
2.386772290960694e-14,2.386772290960694e-14,2.1480950618646246e-15,7.160316872882083e-16,5.543278645756212e-13,7.953918659626514e-13,4.174464736890255e-12,5.489576269209597e-14,1.5752697120340584e-13,1.2530554527543646e-13,2.685118827330781e-14,0.0,1.0,88.48999999999998
9.503097724651581e-14,7.127323293488683e-14,4.751548862325789e-15,1.4254646586977366e-15,1.0168314565377188e-12,1.0738500428856285e-12,7.2413604661845e-12,7.840055622837552e-14,2.0669237551117185e-13,5.939436077907238e-13,4.751548862325789e-14,0.0,1.0,2.69
3.235670881256745e-14,2.6963924010472876e-14,1.9414025287540466e-15,8.62845568335132e-16,5.031468220354239e-13,7.61461214055754e-13,3.849909070215317e-12,7.495970874911459e-14,1.2349477196796575e-13,2.372825312921613e-13,2.91210379313107e-14,0.0,1.0,0.0
5.881426666750981e-10,2.9407133333754905e-10,6.8616644445428114e-12,1.4703566666877455e-11,8.880954266793981e-09,4.910991266737069e-09,9.841587289029978e-09,7.645854666776275e-10,1.4899614222435816e-09,3.038737111154674e-09,8.332021111230556e-10,0.0,0.9999999999999998,1.94
4.902455343245004e-14,4.902455343245004e-14,4.902455343245006e-15,1.4707366029735013e-15,1.1655587578565003e-12,1.7317923500012985e-12,7.424768617344562e-12,2.1693364893859147e-13,2.5247645017711775e-13,7.108560247705258e-13,1.5932979865546268e-14,0.0,1.0,0.0
7.27838664105331e-14,5.458789980789983e-14,3.6391933205266554e-15,1.00077816314483e-15,8.25187085429419e-13,1.765918558785559e-12,5.850003262746598e-12,6.186628644895313e-14,1.4738732948132954e-13,5.731729479829482e-13,2.4564554913554917e-14,0.0,1.0,16.33
1.1942260488709807e-07,1.5923013984946407e-07,1.5923013984946407e-09,5.971130244354903e-09,3.339852183342509e-06,3.1846027969892814e-07,1.2021875558634537e-06,1.0349959090215165e-07,5.055556940220484e-07,1.9107616781935687e-06,7.165356293225885e-08,0.0,0.9999999999916684,0.0
2.2775555541697206e-14,3.0367407388929606e-14,3.036740738892961e-15,9.110222216678882e-16,7.068014069773367e-13,1.1941982955696573e-12,5.061487626549844e-12,1.0248999993763744e-13,1.6474318508494312e-13,3.0367407388929615e-13,3.036740738892961e-15,0.0,1.0,2.47
7.648597897714327e-13,7.648597897714327e-13,5.736448423285744e-15,2.6770092642000142e-14,1.632975651162009e-11,4.856859665048597e-12,6.68678671207675e-11,4.971588633514313e-13,8.795887582371475e-13,4.015513896300021e-12,1.6253270532642944e-12,0.0,1.0,22.03
